find a nearby parking spot, 0, false, 1
find a nearby parking spot, 126, false, 1
232159.059619583, 232159.126447667, -5.0, 4.0
232159.31000925, 232159.408310542, -5.0, 4.0
232159.492924167, 232159.591734, -5.0, 4.0
232159.626138583, 232159.8084815, -5.0, 4.0
232160.226442958, 232160.426306917, 100.0, 1.0
232160.159563958, 232160.693256, -5.0, 4.0
232160.909723333, 232161.95993675, 10.0150003433228, 4.0
232162.159465708, 232162.643107667, 14.3874988555908, 4.0
232163.043025167, 232164.460152792, 21.0700016021729, 4.0
232165.044214875, 232165.141969042, -5.0, 4.0
232165.226780875, 232165.308711125, -5.0, 4.0
232165.36023675, 232165.443312917, -5.0, 4.0
232165.526678583, 232165.576736375, -5.0, 4.0
232165.77686475, 232165.858818292, -5.0, 4.0
232166.226710542, 232166.310013875, -5.0, 4.0
232166.893460333, 232167.460190333, 4.07499980926514, 4.0
232167.726591083, 232168.143577208, 10.0975008010864, 4.0
232168.54335425, 232169.260383458, 21.0700016021729, 4.0
232169.50999, 232170.093666958, 7.12750053405762, 4.0
232170.427067917, 232172.010599208, 14.1399993896484, 4.0
232172.3272375, 232172.543805125, 6.30249977111816, 4.0
232173.160413375, 232173.22597, -5.0, 4.0
232173.310700917, 232173.409101958, -5.0, 4.0
232173.493909792, 232173.559232667, -5.0, 4.0
232173.727138292, 232173.825986917, -5.0, 4.0
232173.911024, 232173.992694833, -5.0, 4.0
232174.210515292, 232174.275938042, -5.0, 4.0
232175.094113875, 232175.944161792, 14.2224998474121, 4.0
232176.243932083, 232176.694146458, 3.00250053405762, 4.0
232177.027162792, 232177.494253833, 7.29250049591064, 4.0
232177.743892125, 232178.027504083, 5.14750003814697, 4.0
232178.310643708, 232178.510878375, 2.34249973297119, 4.0
232178.810881042, 232179.67765, 19.0075016021729, 4.0
232179.910974292, 232180.294415292, 15.4600009918213, 4.0
space is a high priority, 24, false, 48
232183.327797292, 232184.177876708, 19.2550010681152, 4.0
232184.611266417, 232185.277853083, 17.3575000762939, 4.0
232185.577667583, 232185.894732958, -0.957499980926514, 4.0
232186.094588792, 232186.261379833, 2.09500026702881, 4.0
232186.528054625, 232186.694844625, 5.14750003814697, 4.0
232187.428131708, 232188.161525583, 7.21000003814697, 4.0
232188.477850708, 232189.89501025, 16.6149997711182, 4.0
232190.828348833, 232190.89367075, -5.0, 4.0
232191.211879958, 232191.510519333, -5.0, 4.0
232193.11064925, 232193.160621208, -5.0, 4.0
232193.711912542, 232193.912047375, 0.115000247955322, 4.0
232194.69543175, 232195.128636917, 5.3125, 4.0
232195.395046292, 232195.711983167, 10.0150003433228, 4.0
232196.11180925, 232197.461982292, 8.28250026702881, 4.0
232197.628385625, 232197.862079667, 4.48750019073486, 4.0
232198.462108375, 232198.527634125, -5.0, 4.0
232199.162323417, 232200.262363375, 17.3575000762939, 4.0
232200.762367833, 232201.779115667, 16.2849998474121, 4.0
232202.128791292, 232202.879229833, 9.02500057220459, 4.0
232203.162141917, 232203.579043, 18.2649993896484, 4.0
232203.895777375, 232204.99582375, 15.2124996185303, 4.0
232205.262499833, 232205.562662792, 5.06500053405762, 4.0
232205.879500583, 232206.546028292, 15.0475006103516, 4.0
232206.812976, 232207.311623958, 25.1950016021729, 4.0
well connected with people, 27, false, 49
232209.51262875, 232210.579569083, 26.0200004577637, 4.0
232211.046093958, 232211.463007083, 3.25, 4.0
232211.696453125, 232212.196547333, 11.4174995422363, 4.0
232212.396408125, 232212.629789958, 9.10750007629395, 4.0
232213.5965675, 232214.0299615, 3.00250053405762, 4.0
232214.246249958, 232214.629984708, 12.7375011444092, 4.0
232214.82960025, 232215.129749042, 14.3874988555908, 4.0
232215.412957208, 232215.71318025, 11.6649990081787, 4.0
232215.9797045, 232216.179971875, 2.34249973297119, 4.0
232216.396480708, 232216.630104208, 6.22000026702881, 4.0
232216.97999675, 232218.030284208, 17.0275001525879, 4.0
232218.41345425, 232218.61345175, 2.01250028610229, 4.0
232218.796647417, 232218.9802065, 4.15750026702881, 4.0
232220.463591375, 232220.5467945, -5.0, 4.0
232221.396988375, 232222.780445792, 22.3899993896484, 4.0
232223.197114917, 232223.713830583, 9.10750007629395, 4.0
232224.047143917, 232224.997307, 18.1824989318848, 4.0
232225.21392225, 232225.530644875, 4.48750019073486, 4.0
232226.213994333, 232227.280844667, 14.3049983978271, 4.0
232227.680684333, 232227.897562292, 5.47749996185303, 4.0
232228.1470495, 232228.530746375, 17.0275001525879, 4.0
232228.797058042, 232229.0808755, 10.0975008010864, 4.0
232229.714169542, 232230.164202875, 13.6450004577637, 4.0
232230.48088825, 232230.680944667, 6.05500030517578, 4.0
232231.647711083, 232231.713108625, -5.0, 4.0
232231.797766417, 232231.864530125, -5.0, 4.0
232231.94780225, 232232.014437292, -5.0, 4.0
just what the doctor ordered, 28, false, 50
232233.89836625, 232234.431256167, 9.27250003814697, 4.0
232234.831243708, 232236.297921917, 17.2749996185303, 4.0
232236.581016958, 232238.164851958, 16.0375003814697, 4.0
232238.314442875, 232238.679995875, 23.2150001525879, 4.0
232239.264828292, 232239.346810292, -5.0, 4.0
232239.431562958, 232239.496867917, -5.0, 4.0
232240.114987833, 232242.015133333, 20.4924983978271, 4.0
232242.231626875, 232242.498399542, 8.28250026702881, 4.0
232242.6982155, 232242.915161208, 6.46749973297119, 4.0
232243.16497625, 232244.147281167, 19.1725006103516, 4.0
232244.715130958, 232244.780776917, -5.0, 4.0
232244.881940875, 232244.963655292, -5.0, 4.0
232245.465257208, 232246.732110833, 15.0475006103516, 4.0
232247.032010042, 232247.365359167, 6.30249977111816, 4.0
232247.565018333, 232247.798513125, 6.38500022888184, 4.0
232248.5490095, 232248.982145667, 4.07499980926514, 4.0
232249.231874333, 232249.648955625, 14.2224998474121, 4.0
232250.048937708, 232250.398992792, 3.00250053405762, 4.0
232250.698696292, 232251.532334042, 20.4099998474121, 4.0
232251.782123875, 232252.315727458, 16.1199989318848, 4.0
232252.732379625, 232254.097849042, 15.0475006103516, 4.0
232255.132578042, 232256.616100625, 15.2124996185303, 4.0
232256.882382458, 232257.26607675, 18.3474998474121, 4.0
232257.66588525, 232257.932760292, 4.23999977111816, 4.0
232258.199151375, 232258.399292333, 3.16750049591064, 4.0
232258.6827635, 232259.416243375, 15.2124996185303, 4.0
232259.749538292, 232260.06623525, 4.07499980926514, 4.0
232260.266073042, 232260.432873292, 1.51750040054321, 4.0
