they might find your comment offensive, 139, char, 1
227507.418580125, 227507.718878708, 4.40499973297119, 4.0, my hoped
227507.885248042, 227508.519050208, 18.1000003814697, 4.0, my longer
227507.885248042, 227508.519050208, 18.1000003814697, 4.0, my mother
227509.835737583, 227510.919116958, 14.0574989318848, 4.0, my mother i
227511.085446375, 227511.286088083, 3.16750049591064, 4.0, my mother of
227511.452176417, 227512.252612583, 13.1499996185303, 4.0, my mother man
227512.502313458, 227512.852796875, 5.06500053405762, 4.0, my mother make
227513.152443917, 227513.919044667, 18.1000003814697, 4.0, my mother makes
227514.719333542, 227515.602552083, 8.03500080108643, 4.0, my mother makes i
227515.7357855, 227516.03609, 10.1800003051758, 4.0, my mother makes in
227516.219049958, 227516.4860075, 15.1300010681152, 4.0, my mother makes him
227516.76912425, 227517.052916875, 4.15750026702881, 4.0, my mother makes find
227516.76912425, 227517.052916875, 4.15750026702881, 4.0, my mother makes kind
227517.769496167, 227517.868054583, -5.0, 4.0, my mother makes fine
227517.935729208, 227518.034614167, -5.0, 4.0, my mother makes good
227518.786251375, 227519.2525975, 7.12750053405762, 4.0, my mother makes good i
227519.552766583, 227520.586243042, 100.0, 1.0, my mother makes good
227519.552766583, 227521.786472708, 3.00250053405762, 4.0, my mother makes good a
227522.102956, 227522.719965292, 15.1300010681152, 4.0, my mother makes good do
227523.086551958, 227523.80345725, 9.10750007629395, 4.0, my mother makes good and
227523.969562167, 227524.66977325, 100.0, 1.0, my mother makes good do
227523.969562167, 227525.836772875, 14.0574989318848, 4.0, my mother makes good all
227526.053035708, 227526.670189042, 14.6350002288818, 4.0, my mother makes good from
227527.070194417, 227527.386853, 7.21000003814697, 4.0, my mother makes good among
227527.5864915, 227527.936862917, 5.47749996185303, 4.0, my mother makes good connie
227528.603657125, 227530.153715208, 16.3674983978271, 4.0, my mother makes good another
227528.603657125, 227530.153715208, 16.3674983978271, 4.0, my mother makes good connect
227531.587061333, 227531.653643958, -5.0, 4.0, my mother makes good cookies
work hard to reach the summit, 40, word, 27
227534.321011333, 227535.237383292, 22.3899993896484, 4.0, w
227535.403952958, 227536.070923708, 16.1199989318848, 4.0, to
227536.203930875, 227536.587412458, 15.0475006103516, 4.0, too
227536.854065083, 227537.720843, 11.0874996185303, 4.0, work
227538.520963958, 227539.337645792, 6.13749980926514, 4.0, world
227539.604126167, 227539.787461208, 1.02250003814697, 4.0, worked
227540.154331958, 227540.220834083, 100.0, 1.0, world
227540.154331958, 227540.637499083, 100.0, 1.0, work
227541.936473375, 227542.554505083, 6.13749980926514, 4.0, work i
227542.720911625, 227542.887574375, 0.279999732971191, 4.0, work ca
227543.137562625, 227544.721122542, 17.1925010681152, 4.0, work has
227544.904378875, 227545.087819833, 3.16750049591064, 4.0, work data
227544.904378875, 227545.087819833, 3.16750049591064, 4.0, work hard
227546.521464458, 227547.838278042, 14.2224998474121, 4.0, work hard i
227548.00454325, 227548.50485, 10.0150003433228, 4.0, work hard of
227549.671627333, 227549.888074375, 100.0, 1.0, work hard
227549.671627333, 227551.138396, 18.3474998474121, 4.0, work hard s
227551.371488708, 227551.871738625, 16.2024993896484, 4.0, work hard to
227552.738605958, 227554.021843667, 18.4299983978271, 4.0, work hard to s
227554.405247917, 227554.688692333, 6.05500030517578, 4.0, work hard to of
227554.905006333, 227555.055101042, 1.26999998092651, 4.0, work hard to the
227555.338405792, 227557.155450583, 6.13749980926514, 4.0, work hard to read
227557.455562292, 227557.788869875, 7.21000003814697, 4.0, work hard to reach
227558.755520833, 227560.155613042, 19.1725006103516, 4.0, work hard to reach t
227560.355381083, 227560.73913125, 11.0050010681152, 4.0, work hard to reach to
227561.039163375, 227561.339118333, 4.40499973297119, 4.0, work hard to reach the
227562.138942667, 227563.639262625, 17.1925010681152, 4.0, work hard to reach the q
227563.838953042, 227564.556004458, 18.0174999237061, 4.0, work hard to reach the to
227564.772285458, 227565.022608792, 9.4375, 4.0, work hard to reach the use
227565.18904175, 227565.389176042, 6.05500030517578, 4.0, work hard to reach the some
227565.689102542, 227566.972752792, 7.12750053405762, 4.0, work hard to reach the price
227567.306150417, 227567.804869625, 18.1000003814697, 4.0, work hard to reach the prices
227568.722957917, 227568.789454417, 100.0, 1.0, work hard to reach the
227568.722957917, 227570.75631925, 19.2550010681152, 4.0, work hard to reach the t
227571.022986833, 227571.689789875, 22.3899993896484, 4.0, work hard to reach the tv
227571.872867917, 227572.339827, 15.1300010681152, 4.0, work hard to reach the run
227572.48961275, 227572.839857833, 11.0050010681152, 4.0, work hard to reach the turn
227573.039883417, 227574.439961875, 9.10750007629395, 4.0, work hard to reach the stone
227574.656588542, 227575.273250625, 19.1725006103516, 4.0, work hard to reach the summer
227574.656588542, 227575.273250625, 19.1725006103516, 4.0, work hard to reach the summit
just what the doctor ordered, 33, word, 28
227578.089886458, 227578.507542, 10.1800003051758, 4.0, i
227578.706547333, 227579.473383125, 20.2449989318848, 4.0, it
227579.689934333, 227580.157079375, 17.0275001525879, 4.0, its
227580.323356875, 227580.707063583, 20.0799999237061, 4.0, just
227581.440419083, 227582.790409167, 19.0900001525879, 4.0, just s
227582.956785542, 227583.29049075, 10.0975008010864, 4.0, just uh
227583.490227917, 227583.740512042, 8.19999980926514, 4.0, just the
227583.9568665, 227584.540507167, 16.0375003814697, 4.0, just this
227585.707457833, 227585.773802458, 100.0, 1.0, just
227585.707457833, 227586.874102167, 19.1725006103516, 4.0, just t
227587.157450208, 227588.374133875, 8.19999980926514, 4.0, just uh
227588.657601625, 227588.840840708, 2.01250028610229, 4.0, just the
227589.124397, 227589.890943167, 18.0174999237061, 4.0, just that
227589.124397, 227589.890943167, 18.0174999237061, 4.0, just what
227591.091026417, 227593.107870208, 18.1000003814697, 4.0, just what r
227593.307671917, 227593.607964917, 10.0150003433228, 4.0, just what of
227593.774199042, 227593.957787583, 4.23999977111816, 4.0, just what the
227594.757921292, 227595.357927708, 5.06500053405762, 4.0, just what the a
227595.574349417, 227596.341314833, 11.0050010681152, 4.0, just what the in
227596.641046583, 227596.857945292, 4.15750026702881, 4.0, just what the and
227597.107739583, 227597.991441125, 17.0275001525879, 4.0, just what the does
227598.308120208, 227598.958202917, 14.0574989318848, 4.0, just what the clark
227599.158102542, 227600.623765, 17.1925010681152, 4.0, just what the doctor
227601.908259917, 227602.891807333, 11.0050010681152, 4.0, just what the doctor i
227603.0414145, 227603.608810167, 17.2749996185303, 4.0, just what the doctor is
227603.858261458, 227604.024975, -0.957499980926514, 4.0, just what the doctor job
227604.35850825, 227604.675213167, 4.07499980926514, 4.0, just what the doctor load
227604.87509225, 227606.908779542, 17.1100006103516, 4.0, just what the doctor order
227607.275399, 227607.558818, 5.47749996185303, 4.0, just what the doctor locate
227607.775229417, 227608.075446333, 1.10500001907349, 4.0, just what the doctor located
227607.775229417, 227608.075446333, 1.10500001907349, 4.0, just what the doctor ordered
227609.292045167, 227610.075577625, 0.692500114440918, 4.0, just what the doctor ordered a
227610.692303583, 227610.808812542, 100.0, 1.0, just what the doctor ordered
do you prefer a window seat, 35, word, 29
227614.225823292, 227614.675881625, 3.00250053405762, 4.0, a
227614.892278375, 227615.575930042, 12.3249988555908, 4.0, an
227614.892278375, 227615.575930042, 12.3249988555908, 4.0, do
227616.759424833, 227618.259609083, 22.1424999237061, 4.0, do w
227618.392515833, 227619.042860458, 14.3049983978271, 4.0, do to
227619.125849292, 227619.509402042, 14.6350002288818, 4.0, do too
227620.576529292, 227620.659416708, 100.0, 1.0, do to
227620.576529292, 227622.676421333, 20.4099998474121, 4.0, do you
227623.759812625, 227624.893284875, 16.0375003814697, 4.0, do you p
227625.209606833, 227625.72661425, 14.0574989318848, 4.0, do you on
227625.909563583, 227626.1096485, 4.56999969482422, 4.0, do you old
227626.259562542, 227626.476322208, 7.04500007629395, 4.0, do you once
227626.659644583, 227626.793052833, 1.43499994277954, 4.0, do you place
227627.076736542, 227627.608824208, 18.0174999237061, 4.0, do you places
227627.076736542, 227627.608824208, 18.0174999237061, 4.0, do you prefer
227628.893700125, 227629.410253375, 2.01250028610229, 4.0, do you prefer a
227630.16035, 227631.527064667, 23.0500011444092, 4.0, do you prefer a x
227631.676794125, 227633.260491875, 11.5825004577637, 4.0, do you prefer a to
227633.460399542, 227633.643913125, 2.17750024795532, 4.0, do you prefer a the
227633.743539333, 227634.060585583, 16.1199989318848, 4.0, do you prefer a what
227634.3271625, 227634.427041417, 100.0, 1.0, do you prefer a the
227634.3271625, 227635.644014375, 9.10750007629395, 4.0, do you prefer a wide
227635.79366875, 227635.893962792, 100.0, 1.0, do you prefer a the
227635.79366875, 227636.493858208, 100.0, 1.0, do you prefer a to
227635.79366875, 227637.49413725, 15.0475006103516, 4.0, do you prefer a who
227637.860742667, 227638.410779208, 4.15750026702881, 4.0, do you prefer a time
227638.594222333, 227639.160687958, 15.2124996185303, 4.0, do you prefer a women
227639.343910333, 227640.260934708, 21.1525001525879, 4.0, do you prefer a window
227642.010961792, 227643.6112115, 20.0799999237061, 4.0, do you prefer a window u
227643.81108825, 227644.044454417, 6.30249977111816, 4.0, do you prefer a window uh
227644.227532917, 227644.394331125, 3.08500003814697, 4.0, do you prefer a window the
227644.610988042, 227645.160095875, 21.2350006103516, 4.0, do you prefer a window that
227644.610988042, 227645.160095875, 21.2350006103516, 4.0, do you prefer a window what
227646.09469675, 227646.210028458, -5.0, 4.0, do you prefer a window they
227646.260998583, 227646.359783833, -5.0, 4.0, do you prefer a window seat
the cotton is high, 37, word, 30
227648.144766708, 227649.0282635, 17.1925010681152, 4.0, q
227649.161104833, 227649.445018667, 10.0975008010864, 4.0, of
227649.611142167, 227649.911595083, 11.0874996185303, 4.0, oil
227650.844954167, 227650.894792208, 100.0, 1.0, 
227650.844954167, 227652.0617805, 17.0275001525879, 4.0, q
227652.261436208, 227652.628405792, 10.0975008010864, 4.0, of
227652.911537875, 227653.211938417, 5.47749996185303, 4.0, the
227654.245232667, 227654.728589208, 5.06500053405762, 4.0, the a
227655.078415083, 227655.628618333, 15.2124996185303, 4.0, the do
227655.844904, 227656.495309292, 17.3575000762939, 4.0, the for
227656.628357667, 227656.995009542, 17.1925010681152, 4.0, the cost
227657.194985667, 227657.562023125, 9.51999950408936, 4.0, the forth
227657.945426625, 227658.211982333, 24.0399990081787, 4.0, the costly
227658.712232833, 227658.795327625, 100.0, 1.0, the forth
227658.712232833, 227659.61229625, 15.0475006103516, 4.0, the gossip
227661.72911225, 227661.877611333, 18.4299983978271, 4.0, the gossip s
227662.429142208, 227662.478856833, 100.0, 1.0, the gossip
227662.429142208, 227662.762581083, 100.0, 1.0, the
227662.429142208, 227664.813016208, 6.05500030517578, 4.0, the i
227665.512628125, 227665.79573575, 100.0, 1.0, the
227665.512628125, 227666.8793575, 4.32250022888184, 4.0, the a
227667.312945125, 227668.262794625, 15.0475006103516, 4.0, the do
227668.412466583, 227668.929412833, 19.1725006103516, 4.0, the for
227669.1125125, 227669.71293025, 21.1525001525879, 4.0, the cost
227669.995963708, 227670.512930583, 16.0375003814697, 4.0, the costs
227670.712702375, 227671.1963165, 17.1925010681152, 4.0, the boston
227670.712702375, 227671.1963165, 17.1925010681152, 4.0, the bottom
227672.478358333, 227672.611735125, -5.0, 4.0, the cotton
227673.213142458, 227674.263302125, 9.19000053405762, 4.0, the cotton i
227674.529597542, 227674.729839542, 3.00250053405762, 4.0, the cotton he
227674.862867, 227675.479704917, 100.0, 1.0, the cotton i
227674.862867, 227676.363289917, 19.0900001525879, 4.0, the cotton it
227674.862867, 227676.363289917, 19.0900001525879, 4.0, the cotton is
227678.01335225, 227679.26351575, 10.1800003051758, 4.0, the cotton is i
227679.41308825, 227679.713485625, 10.3450002670288, 4.0, the cotton is in
227679.9799285, 227680.580077958, 7.04500007629395, 4.0, the cotton is fig
227680.746636667, 227680.963522792, 11.1700000762939, 4.0, the cotton is high
interesting observation was made, 52, word, 31
227685.1638725, 227685.913908417, 6.22000026702881, 4.0, i
227686.096943583, 227686.664119167, 13.3975009918213, 4.0, in
227686.930377667, 227687.947229167, 16.1199989318848, 4.0, for
227688.113679542, 227688.313754625, 4.23999977111816, 4.0, good
227689.297195167, 227690.364111875, 100.0, 1.0, for
227689.297195167, 227693.431140292, 4.32250022888184, 4.0, good
227693.8476195, 227695.597936542, 16.0375003814697, 4.0, goods
227695.81417325, 227696.147917375, 2.09500026702881, 4.0, empire
227696.447904042, 227697.598052458, 16.0375003814697, 4.0, goldman
227697.714339125, 227698.248076083, 15.1300010681152, 4.0, goodness
227698.547977958, 227699.064801208, 8.52999973297119, 4.0, antisense
227699.264498958, 227699.814739625, 17.1925010681152, 4.0, apparently
227700.097953875, 227700.481550667, 11.0874996185303, 4.0, interesting
227701.648390958, 227702.565087167, 15.2124996185303, 4.0, interesting o
227702.764752333, 227703.015084917, 3.16750049591064, 4.0, interesting of
227703.281275958, 227704.081599625, 17.4400005340576, 4.0, interesting per
227704.264743042, 227704.448332625, 2.34249973297119, 4.0, interesting rate
227704.731538542, 227705.331892417, 18.1824989318848, 4.0, interesting paper
227705.598507542, 227706.348512042, 18.0174999237061, 4.0, interesting papers
227706.565301375, 227706.815172625, 0.445000171661377, 4.0, interesting obscure
227707.065337125, 227707.281959208, 9.10750007629395, 4.0, interesting parental
227707.065337125, 227707.281959208, 9.10750007629395, 4.0, interesting maternal
227708.332070792, 227708.415282667, -5.0, 4.0, interesting observed
227709.198736417, 227709.448488833, 100.0, 1.0, interesting
227709.198736417, 227710.515457625, 15.2950000762939, 4.0, interesting o
227710.848842958, 227711.132107583, 0.197499752044678, 4.0, interesting of
227711.448595375, 227712.398982083, 18.1000003814697, 4.0, interesting pbs
227712.6486665, 227712.982540667, 3.16750049591064, 4.0, interesting rate
227713.365654125, 227714.665809458, 16.1199989318848, 4.0, interesting paper
227715.065760208, 227716.615810917, 20.1625003814697, 4.0, interesting papers
227716.84923375, 227717.032706833, 3.33249950408936, 4.0, interesting observe
